date,symbol,open,high,low,close,prev_close,volume
2024-03-06,EASTPOWER,632.71,640.97,622.87,631.11,591.6,1021750
2024-03-07,EASTPOWER,637.31,642.71,633.47,638.86,631.11,1671079
2024-03-08,EASTPOWER,640.34,641.69,638.2,639.55,638.86,706996
2024-03-11,EASTPOWER,659.91,666.73,653.97,660.78,639.55,1529619
2024-03-12,EASTPOWER,668.64,674.34,662.2,667.89,660.78,377313
2024-03-13,EASTPOWER,664.06,668.53,660.38,664.84,667.89,566551
2024-03-14,EASTPOWER,650.93,655.97,639.77,644.76,664.84,615582
2024-03-15,EASTPOWER,647.64,656.73,643.65,652.71,644.76,762714
2024-03-18,EASTPOWER,635.65,642.61,631.98,638.92,652.71,419153
2024-03-19,EASTPOWER,658.6,664.58,650.16,656.12,638.92,581667
2024-03-20,EASTPOWER,659.32,671.66,646.32,658.64,656.12,309454
2024-03-21,EASTPOWER,647.34,650.11,645.04,647.81,658.64,301272
2024-03-22,EASTPOWER,676.99,688.32,671.16,682.45,647.81,507853
2024-03-25,EASTPOWER,702.0,711.81,691.23,701.03,682.45,98186
2024-03-26,EASTPOWER,690.23,694.28,688.45,692.49,701.03,624416
2024-03-27,EASTPOWER,700.73,710.59,689.7,699.55,692.49,322908
2024-03-28,EASTPOWER,724.21,725.79,717.7,719.26,699.55,226188
2024-03-29,EASTPOWER,700.25,716.24,684.83,700.81,719.26,272680
2024-04-01,EASTPOWER,692.21,702.19,684.47,694.43,700.81,991076
2024-04-02,EASTPOWER,708.49,712.89,706.63,711.02,694.43,484949
2024-04-03,EASTPOWER,679.94,694.59,666.76,681.39,711.02,1114665
2024-04-04,EASTPOWER,649.36,651.05,641.42,643.09,681.39,230755
2024-04-05,EASTPOWER,640.82,651.28,632.78,643.21,643.09,259672
2024-04-08,EASTPOWER,622.58,630.64,614.27,622.33,643.21,686198
2024-04-09,EASTPOWER,620.92,623.94,613.35,616.35,622.33,417844
2024-04-10,EASTPOWER,609.77,625.11,596.67,611.96,616.35,497812
2024-04-11,EASTPOWER,612.04,630.09,593.54,611.57,611.96,263824
2024-04-12,EASTPOWER,617.12,621.72,613.2,617.8,611.57,564192
2024-04-15,EASTPOWER,652.01,665.17,639.29,652.44,617.8,1116048
2024-04-16,EASTPOWER,618.37,627.31,611.49,620.41,652.44,392915
2024-04-17,EASTPOWER,636.34,644.41,630.38,638.43,620.41,161344
2024-04-18,EASTPOWER,619.31,623.27,616.98,620.93,638.43,893733
2024-04-19,EASTPOWER,615.25,623.79,607.05,615.59,620.93,229623
2024-04-22,EASTPOWER,585.93,598.2,575.56,587.79,615.59,832720
2024-04-23,EASTPOWER,574.28,577.75,566.58,570.02,587.79,329856
2024-04-24,EASTPOWER,561.01,564.93,556.75,560.66,570.02,426020
2024-04-25,EASTPOWER,554.58,559.05,551.2,555.66,560.66,1081973
2024-04-26,EASTPOWER,559.72,560.93,556.98,558.2,555.66,1121483
2024-04-29,EASTPOWER,542.63,549.13,538.59,545.06,558.2,326550
2024-04-30,EASTPOWER,526.38,543.3,514.13,530.94,545.06,347967
2024-05-01,EASTPOWER,566.53,571.73,558.34,563.5,530.94,350755
2024-05-02,EASTPOWER,556.55,567.31,544.98,555.71,563.5,194683
2024-05-03,EASTPOWER,579.67,587.57,571.28,579.17,555.71,353949
2024-05-06,EASTPOWER,554.49,558.34,546.06,549.88,579.17,525901
2024-05-07,EASTPOWER,562.18,565.18,560.22,563.21,549.88,844068
2024-05-08,EASTPOWER,554.96,564.98,541.03,550.98,563.21,528930
2024-05-09,EASTPOWER,563.48,567.07,562.3,565.89,550.98,828947
2024-05-10,EASTPOWER,563.49,570.68,559.64,566.8,565.89,756481
2024-05-13,EASTPOWER,583.61,586.78,577.97,581.13,566.8,374335
2024-05-14,EASTPOWER,595.2,603.76,586.74,595.3,581.13,348562
2024-05-15,EASTPOWER,579.14,584.85,575.85,581.55,595.3,616690
2024-05-16,EASTPOWER,613.41,619.54,608.69,614.81,581.55,1123362
2024-05-17,EASTPOWER,614.48,629.34,593.35,608.05,614.81,1152963
2024-05-20,EASTPOWER,593.36,603.81,584.87,595.29,608.05,603509
2024-05-21,EASTPOWER,562.37,574.39,546.0,557.92,595.29,976111
2024-05-22,EASTPOWER,561.39,569.54,557.81,565.93,557.92,459126
2024-05-23,EASTPOWER,567.0,573.13,562.51,568.63,565.93,513623
2024-05-24,EASTPOWER,579.35,581.91,576.95,579.51,568.63,992592
2024-05-27,EASTPOWER,598.84,601.71,591.67,594.52,579.51,1473661
2024-05-28,EASTPOWER,611.43,618.78,606.53,613.86,594.52,490107
2024-05-29,EASTPOWER,632.92,640.68,623.05,630.79,613.86,572510
2024-05-30,EASTPOWER,620.68,629.48,610.25,619.03,630.79,828630
2024-05-31,EASTPOWER,609.27,613.91,607.04,611.67,619.03,371009
2024-06-03,EASTPOWER,597.15,608.61,583.55,594.97,611.67,342703
2024-06-04,EASTPOWER,616.5,622.72,608.95,615.15,594.97,695392
2024-06-05,EASTPOWER,609.72,618.51,605.9,614.66,615.15,1153525
2024-06-06,EASTPOWER,592.65,603.07,585.04,595.43,614.66,910211
2024-06-07,EASTPOWER,607.1,609.92,600.32,603.12,595.43,1352252
2024-06-10,EASTPOWER,583.0,592.18,575.35,584.5,603.12,363600
2024-06-11,EASTPOWER,574.38,584.21,565.51,575.32,584.5,467662
2024-06-12,EASTPOWER,558.08,565.16,552.09,559.17,575.32,835059
2024-06-13,EASTPOWER,580.0,583.38,576.29,579.67,559.17,588082
2024-06-14,EASTPOWER,604.45,614.23,593.45,603.21,579.67,399790
2024-06-17,EASTPOWER,589.71,601.18,579.53,590.97,603.21,397479
2024-06-18,EASTPOWER,597.21,598.98,595.08,596.85,590.97,263500
2024-06-19,EASTPOWER,571.85,578.21,570.54,576.89,596.85,557036
2024-06-20,EASTPOWER,570.43,574.46,567.53,571.56,576.89,493214
2024-06-21,EASTPOWER,551.64,555.63,544.94,548.91,571.56,635288
2024-06-24,EASTPOWER,565.2,571.93,558.16,564.89,548.91,853115
2024-06-25,EASTPOWER,572.11,575.07,570.12,573.09,564.89,572967
2024-06-26,EASTPOWER,555.87,569.2,543.44,556.76,573.09,1201991
2024-06-27,EASTPOWER,561.38,565.32,553.7,557.62,556.76,753889
2024-06-28,EASTPOWER,559.27,563.96,553.88,558.56,557.62,119345
2024-07-01,EASTPOWER,563.6,565.2,561.08,562.67,558.56,446500
2024-07-02,EASTPOWER,556.01,573.13,542.13,559.17,562.67,694043
2024-07-03,EASTPOWER,548.67,553.24,542.14,546.69,559.17,227523
2024-07-04,EASTPOWER,547.61,552.73,541.85,546.97,546.69,1002989
2024-07-05,EASTPOWER,529.95,535.28,522.09,527.4,546.97,504192
2024-07-08,EASTPOWER,513.03,523.58,507.18,517.67,527.4,806203
2024-07-09,EASTPOWER,512.48,518.18,506.32,512.01,517.67,453586
2024-07-10,EASTPOWER,523.79,528.52,518.94,523.67,512.01,475673
2024-07-11,EASTPOWER,516.15,519.38,513.78,517.01,523.67,752758
2024-07-12,EASTPOWER,544.51,550.83,538.21,544.52,517.01,251696
2024-07-15,EASTPOWER,536.57,547.14,523.73,534.26,544.52,673577
2024-07-16,EASTPOWER,506.92,514.43,497.53,505.01,534.26,333409
2024-07-17,EASTPOWER,505.83,513.58,497.35,505.09,505.01,978107
2024-07-18,EASTPOWER,483.56,490.79,471.84,479.0,505.09,561107
2024-07-19,EASTPOWER,480.06,483.18,476.11,479.23,479.0,266397
2024-07-22,EASTPOWER,498.51,504.82,487.56,493.81,479.23,747869
2024-07-23,EASTPOWER,494.58,499.34,490.48,495.23,493.81,204159
2024-07-24,EASTPOWER,491.16,497.71,485.96,492.49,495.23,401423
2024-07-25,EASTPOWER,484.22,485.42,482.8,484.0,492.49,739429
2024-07-26,EASTPOWER,479.31,489.85,468.08,478.6,484.0,390141
2024-07-29,EASTPOWER,473.24,482.18,463.86,472.78,478.6,644720
2024-07-30,EASTPOWER,487.1,492.07,483.38,488.33,472.78,1264070
2024-07-31,EASTPOWER,490.01,493.0,486.09,489.08,488.33,690819
2024-08-01,EASTPOWER,481.52,489.13,476.64,484.22,489.08,611515
2024-08-02,EASTPOWER,495.97,508.82,483.17,496.02,484.22,728465
2024-08-05,EASTPOWER,515.76,518.35,513.8,516.39,496.02,518085
2024-08-06,EASTPOWER,506.57,511.54,502.94,507.9,516.39,410571
2024-08-07,EASTPOWER,522.54,530.35,512.01,519.79,507.9,1613223
2024-08-08,EASTPOWER,518.33,524.36,511.3,517.32,519.79,667221
2024-08-09,EASTPOWER,522.5,527.98,517.64,523.12,517.32,316869
2024-08-12,EASTPOWER,535.41,542.48,531.33,538.38,523.12,435979
2024-08-13,EASTPOWER,540.0,557.43,522.59,540.02,538.38,822204
2024-08-14,EASTPOWER,549.8,554.77,543.77,548.73,540.02,994929
2024-08-15,EASTPOWER,559.37,565.15,555.19,560.96,548.73,981774
2024-08-16,EASTPOWER,572.72,583.41,560.27,570.92,560.96,263079
2024-08-19,EASTPOWER,558.98,573.84,546.71,561.52,570.92,1019690
2024-08-20,EASTPOWER,570.58,582.39,563.75,575.5,561.52,782352
2024-08-21,EASTPOWER,581.16,589.67,569.2,577.66,575.5,2067675
2024-08-22,EASTPOWER,613.12,621.33,602.27,610.45,577.66,795420
2024-08-23,EASTPOWER,615.4,622.42,608.31,615.33,610.45,341920
2024-08-26,EASTPOWER,617.63,621.25,608.49,612.08,615.33,597405
2024-08-27,EASTPOWER,601.02,613.76,593.25,605.94,612.08,575451
2024-08-28,EASTPOWER,618.53,620.77,615.58,617.82,605.94,329692
2024-08-29,EASTPOWER,604.76,617.55,591.47,604.25,617.82,604976
2024-08-30,EASTPOWER,585.27,592.8,577.33,584.86,604.25,535247
2024-09-02,EASTPOWER,566.07,575.78,555.28,564.97,584.86,514757
2024-09-03,EASTPOWER,541.37,547.91,533.36,539.88,564.97,400071
2024-09-04,EASTPOWER,552.83,558.4,545.41,550.96,539.88,1186715
2024-09-05,EASTPOWER,555.43,561.16,548.77,554.49,550.96,646141
2024-09-06,EASTPOWER,569.84,576.2,566.44,572.78,554.49,174828
2024-09-09,EASTPOWER,576.05,577.7,573.99,575.64,572.78,607051
2024-09-10,EASTPOWER,609.46,612.7,606.16,609.4,575.64,1464159
2024-09-11,EASTPOWER,592.27,599.4,586.49,593.6,609.4,346138
2024-09-12,EASTPOWER,631.03,641.46,618.9,629.3,593.6,459427
2024-09-13,EASTPOWER,607.38,613.47,598.85,604.91,629.3,713526
2024-09-16,EASTPOWER,628.22,637.08,617.79,626.63,604.91,405001
2024-09-17,EASTPOWER,616.41,621.83,613.59,618.99,626.63,372604
2024-09-18,EASTPOWER,590.5,596.64,586.91,593.04,618.99,518331
2024-09-19,EASTPOWER,608.93,614.84,605.71,611.61,593.04,822928
2024-09-20,EASTPOWER,626.69,638.14,616.65,628.08,611.61,473382
2024-09-23,EASTPOWER,618.97,626.58,610.01,617.61,628.08,663545
2024-09-24,EASTPOWER,642.41,644.75,638.29,640.62,617.61,514626
2024-09-25,EASTPOWER,636.73,643.36,626.94,633.54,640.62,298290
2024-09-26,EASTPOWER,659.4,669.64,644.0,654.16,633.54,994613
2024-09-27,EASTPOWER,663.11,670.61,659.42,666.91,654.16,262962
2024-09-30,EASTPOWER,672.01,684.91,659.68,672.56,666.91,413398
2024-10-01,EASTPOWER,691.31,693.83,689.37,691.88,672.56,334313
2024-10-02,EASTPOWER,675.49,697.37,656.57,678.37,691.88,440642
2024-10-03,EASTPOWER,682.31,690.48,673.79,681.96,678.37,1087499
2024-10-04,EASTPOWER,694.55,699.61,689.5,694.56,681.96,624301
2024-10-07,EASTPOWER,668.74,680.07,657.19,668.52,694.56,510615
2024-10-08,EASTPOWER,687.06,694.07,676.59,683.57,668.52,261805
2024-10-09,EASTPOWER,683.72,689.75,674.83,680.84,683.57,201039
2024-10-10,EASTPOWER,675.77,679.21,669.31,672.74,680.84,454030
2024-10-11,EASTPOWER,645.73,647.84,641.13,643.22,672.74,966986
2024-10-14,EASTPOWER,680.62,683.85,678.32,681.55,643.22,643108
2024-10-15,EASTPOWER,657.42,665.51,652.58,660.64,681.55,561700
2024-10-16,EASTPOWER,675.76,681.73,671.41,677.37,660.64,822092
2024-10-17,EASTPOWER,643.48,647.13,638.97,642.62,677.37,335952
2024-10-18,EASTPOWER,611.73,626.34,600.38,614.93,642.62,644306
2024-10-21,EASTPOWER,622.38,627.35,613.4,618.33,614.93,330165
2024-10-22,EASTPOWER,570.81,576.27,567.02,572.47,618.33,1092365
2024-10-23,EASTPOWER,556.19,569.07,543.59,556.46,572.47,412269
2024-10-24,EASTPOWER,603.75,609.9,599.56,605.7,556.46,573136
2024-10-25,EASTPOWER,614.32,621.62,608.69,615.97,605.7,658778
2024-10-28,EASTPOWER,611.59,619.06,608.57,616.02,615.97,986291
2024-10-29,EASTPOWER,616.19,630.39,603.59,617.76,616.02,646350
2024-10-30,EASTPOWER,603.86,614.51,590.03,600.63,617.76,529669
2024-10-31,EASTPOWER,597.54,606.52,590.45,599.41,600.63,739429
2024-11-01,EASTPOWER,608.76,615.99,598.72,605.92,599.41,236265
2024-11-04,EASTPOWER,611.0,617.17,601.59,607.73,605.92,166811
2024-11-05,EASTPOWER,596.36,601.14,594.33,599.1,607.73,534812
2024-11-06,EASTPOWER,570.45,589.0,554.16,572.65,599.1,201232
2024-11-07,EASTPOWER,564.47,570.7,556.91,563.12,572.65,353503
2024-11-08,EASTPOWER,562.7,567.68,555.48,560.43,563.12,758294
2024-11-11,EASTPOWER,570.92,572.92,565.97,567.97,560.43,382661
2024-11-12,EASTPOWER,578.73,585.52,575.61,582.38,567.97,474683
2024-11-13,EASTPOWER,554.87,563.92,545.57,554.62,582.38,854319
2024-11-14,EASTPOWER,572.92,579.23,566.95,573.26,554.62,517582
2024-11-15,EASTPOWER,556.78,561.88,551.37,556.46,573.26,257557
2024-11-18,EASTPOWER,563.42,568.62,558.82,564.01,556.46,583448
2024-11-19,EASTPOWER,579.87,594.24,569.55,583.86,564.01,288995
2024-11-20,EASTPOWER,595.36,608.1,580.2,592.89,583.86,442193
2024-11-21,EASTPOWER,559.78,562.88,558.36,561.46,592.89,641909
2024-11-22,EASTPOWER,574.46,584.95,563.1,573.57,561.46,306981
2024-11-25,EASTPOWER,584.4,593.62,576.87,586.06,573.57,485710
2024-11-26,EASTPOWER,593.8,598.7,588.45,593.34,586.06,374911
2024-11-27,EASTPOWER,577.52,591.94,568.41,582.75,593.34,252056
2024-11-28,EASTPOWER,599.58,609.13,589.1,598.64,582.75,767457
2024-11-29,EASTPOWER,585.77,591.39,584.5,590.1,598.64,1265112
2024-12-02,EASTPOWER,593.71,597.32,590.46,594.06,590.1,286132
2024-12-03,EASTPOWER,605.61,606.85,603.59,604.84,594.06,562149
2024-12-04,EASTPOWER,613.88,631.87,592.65,610.54,604.84,420416
2024-12-05,EASTPOWER,590.97,598.74,581.82,589.57,610.54,160276
2024-12-06,EASTPOWER,584.1,587.63,578.94,582.45,589.57,1866581
2024-12-09,EASTPOWER,581.51,589.32,571.2,578.98,582.45,914789
2024-12-10,EASTPOWER,575.92,583.37,570.92,578.34,578.98,1238581
2024-12-11,EASTPOWER,547.52,560.37,537.96,550.75,578.34,214687
2024-12-12,EASTPOWER,542.34,547.82,537.9,543.38,550.75,292935
2024-12-13,EASTPOWER,531.24,542.02,523.48,534.21,543.38,466027
2024-12-16,EASTPOWER,530.02,536.65,521.56,528.17,534.21,218715
2024-12-17,EASTPOWER,517.73,526.32,511.27,519.83,528.17,966416
2024-12-18,EASTPOWER,504.63,510.75,497.01,503.11,519.83,321685
2024-12-19,EASTPOWER,506.62,510.41,501.13,504.92,503.11,422516
2024-12-20,EASTPOWER,508.05,509.94,502.52,504.4,504.92,446689
2024-12-23,EASTPOWER,489.48,497.61,482.78,490.89,504.4,444869
2024-12-24,EASTPOWER,472.72,477.4,470.51,475.17,490.89,772849
2024-12-25,EASTPOWER,491.16,492.46,489.85,491.16,475.17,579338
2024-12-26,EASTPOWER,475.84,484.95,470.46,479.53,491.16,1008806
2024-12-27,EASTPOWER,455.93,469.43,442.69,456.19,479.53,1548607
