SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
COASTBANK,EQ,373.46,380.12,367.64,374.29,374.29,365.26,615946,230374069.77,19-JUN-2024,3428,INE59966401011
COASTBANK,EQ,372.34,380.64,364.98,373.26,373.26,374.29,344390,128443694.4,20-JUN-2024,1920,INE59966401011
COASTBANK,EQ,368.45,375.34,361.04,367.92,367.92,373.26,394750,145307475.0,21-JUN-2024,2200,INE59966401011
COASTBANK,EQ,360.71,369.76,353.22,362.24,362.24,367.92,798646,288902204.04,24-JUN-2024,4443,INE59966401011
COASTBANK,EQ,349.92,354.35,346.83,351.26,351.26,362.24,678696,238095606.08,25-JUN-2024,3777,INE59966401011
COASTBANK,EQ,336.29,340.23,334.09,338.01,338.01,351.26,767887,259118348.9,26-JUN-2024,4273,INE59966401011
COASTBANK,EQ,334.08,339.01,329.6,334.52,334.52,338.01,287821,96240626.58,27-JUN-2024,1606,INE59966401011
COASTBANK,EQ,332.04,334.79,328.8,331.54,331.54,334.52,398869,132308835.99,28-JUN-2024,2222,INE59966401011
COASTBANK,EQ,328.12,331.02,324.15,327.04,327.04,331.54,557477,182519828.06,01-JUL-2024,3104,INE59966401011
COASTBANK,EQ,317.55,319.85,314.7,316.99,316.99,327.04,355982,112910370.76,02-JUL-2024,1984,INE59966401011
COASTBANK,EQ,314.38,317.17,310.8,313.59,313.59,316.99,243236,76340429.39,03-JUL-2024,1358,INE59966401011
COASTBANK,EQ,314.38,319.21,307.0,311.78,311.78,313.59,843307,263671177.64,04-JUL-2024,4692,INE59966401011
COASTBANK,EQ,318.36,321.58,317.56,320.77,320.77,311.78,260051,83208518.47,05-JUL-2024,1451,INE59966401011
COASTBANK,EQ,319.37,321.94,317.83,320.39,320.39,320.77,300625,96216033.33,08-JUL-2024,1677,INE59966401011
COASTBANK,EQ,331.06,333.32,330.2,332.45,332.45,320.39,445660,147954663.4,09-JUL-2024,2482,INE59966401011
COASTBANK,EQ,346.35,350.69,341.44,345.78,345.78,332.45,785716,271834164.52,10-JUL-2024,4372,INE59966401011
COASTBANK,EQ,344.6,346.54,342.32,344.26,344.26,345.78,904293,311414394.72,11-JUL-2024,5030,INE59966401011
COASTBANK,EQ,339.7,340.85,338.41,339.56,339.56,344.26,365346,124073937.24,12-JUL-2024,2036,INE59966401011
COASTBANK,EQ,344.72,346.93,344.0,346.2,346.2,339.56,289495,100081316.45,15-JUL-2024,1615,INE59966401011
COASTBANK,EQ,350.7,354.93,347.15,351.38,351.38,346.2,505846,177629509.05,16-JUL-2024,2817,INE59966401011
COASTBANK,EQ,349.91,351.41,349.09,350.59,350.59,351.38,341369,119603180.74,17-JUL-2024,1903,INE59966401011
COASTBANK,EQ,338.29,347.33,331.31,340.31,340.31,350.59,470044,159650444.6,18-JUL-2024,2618,INE59966401011
COASTBANK,EQ,340.99,349.87,332.53,341.39,341.39,340.31,399618,136374970.74,19-JUL-2024,2227,INE59966401011
COASTBANK,EQ,350.82,357.23,346.08,352.47,352.47,341.39,958791,337424120.66,22-JUL-2024,5333,INE59966401011
COASTBANK,EQ,357.1,360.53,353.45,356.89,356.89,352.47,455527,162603399.5,23-JUL-2024,2537,INE59966401011
COASTBANK,EQ,360.96,364.17,358.44,361.64,361.64,356.89,535532,193550190.33,24-JUL-2024,2982,INE59966401011
COASTBANK,EQ,359.52,361.09,355.54,357.1,357.1,361.64,124659,44616702.69,25-JUL-2024,699,INE59966401011
COASTBANK,EQ,351.36,353.7,348.65,350.99,350.99,357.1,908421,318958725.38,26-JUL-2024,5053,INE59966401011
COASTBANK,EQ,346.58,352.85,342.27,348.51,348.51,350.99,399810,139084570.1,29-JUL-2024,2228,INE59966401011
COASTBANK,EQ,352.85,356.68,349.84,353.66,353.66,348.51,284439,100518846.34,30-JUL-2024,1587,INE59966401011
COASTBANK,EQ,377.0,382.02,372.65,377.65,377.65,353.66,1376911,519701287.84,31-JUL-2024,7656,INE59966401011
COASTBANK,EQ,386.83,392.08,384.06,389.29,389.29,377.65,259817,100932842.1,01-AUG-2024,1450,INE59966401011
COASTBANK,EQ,381.55,392.85,374.62,385.84,385.84,389.29,539108,207252882.49,02-AUG-2024,3002,INE59966401011
COASTBANK,EQ,388.77,392.84,382.86,386.91,386.91,385.84,311500,120717671.67,05-AUG-2024,1737,INE59966401011
COASTBANK,EQ,393.21,398.4,387.66,392.85,392.85,386.91,378246,148639330.62,06-AUG-2024,2108,INE59966401011
COASTBANK,EQ,404.05,418.13,392.58,406.58,406.58,392.85,126343,51265356.82,07-AUG-2024,708,INE59966401011
COASTBANK,EQ,402.39,406.21,401.11,404.93,404.93,406.58,789041,318838317.42,08-AUG-2024,4390,INE59966401011
COASTBANK,EQ,389.51,391.95,388.69,391.13,391.13,404.93,209360,81773922.4,09-AUG-2024,1170,INE59966401011
COASTBANK,EQ,403.55,405.59,401.1,403.14,403.14,391.13,349859,141089971.32,12-AUG-2024,1950,INE59966401011
COASTBANK,EQ,406.78,410.56,401.85,405.62,405.62,403.14,747488,303487602.88,13-AUG-2024,4159,INE59966401011
COASTBANK,EQ,407.32,410.65,403.47,406.8,406.8,405.62,449283,182846200.12,14-AUG-2024,2503,INE59966401011
COASTBANK,EQ,398.22,399.16,397.17,398.1,398.1,406.8,232805,92689758.72,15-AUG-2024,1300,INE59966401011
COASTBANK,EQ,404.48,406.19,402.49,404.2,404.2,398.1,225703,91250218.21,16-AUG-2024,1260,INE59966401011
COASTBANK,EQ,403.74,413.02,396.91,406.14,406.14,404.2,120489,48841019.41,19-AUG-2024,676,INE59966401011
COASTBANK,EQ,399.93,401.98,397.94,399.98,399.98,406.14,139282,55708157.27,20-AUG-2024,780,INE59966401011
COASTBANK,EQ,389.42,394.13,384.96,389.66,389.66,399.98,329134,128225120.83,21-AUG-2024,1835,INE59966401011
COASTBANK,EQ,377.81,378.89,375.34,376.42,376.42,389.66,192672,72614865.6,22-AUG-2024,1077,INE59966401011
COASTBANK,EQ,382.85,387.32,376.62,381.07,381.07,376.42,466886,178196379.62,23-AUG-2024,2600,INE59966401011
COASTBANK,EQ,385.32,388.48,384.17,387.33,387.33,381.07,303498,117350536.68,26-AUG-2024,1693,INE59966401011
COASTBANK,EQ,392.13,395.08,385.75,388.68,388.68,387.33,437901,170709866.17,27-AUG-2024,2439,INE59966401011
COASTBANK,EQ,376.44,381.97,371.45,376.97,376.97,388.68,479299,180598265.54,28-AUG-2024,2669,INE59966401011
COASTBANK,EQ,370.19,375.57,365.02,370.4,370.4,376.97,349085,129276648.05,29-AUG-2024,1946,INE59966401011
COASTBANK,EQ,370.96,375.23,365.35,369.59,369.59,370.4,286049,105854339.44,30-AUG-2024,1596,INE59966401011
COASTBANK,EQ,356.33,360.46,353.53,357.66,357.66,369.59,77313,27617492.15,02-SEP-2024,436,INE59966401011
COASTBANK,EQ,335.51,339.75,333.05,337.28,337.28,357.66,769979,259246796.11,03-SEP-2024,4284,INE59966401011
COASTBANK,EQ,336.48,343.14,330.31,336.96,336.96,337.28,845559,284787089.73,04-SEP-2024,4704,INE59966401011
COASTBANK,EQ,332.72,335.0,329.51,331.78,331.78,336.96,531951,176659153.93,05-SEP-2024,2962,INE59966401011
COASTBANK,EQ,315.69,317.29,313.96,315.55,315.55,331.78,368737,116373397.2,06-SEP-2024,2055,INE59966401011
COASTBANK,EQ,319.21,322.22,317.7,320.71,320.71,315.55,230768,73894221.28,09-SEP-2024,1289,INE59966401011
COASTBANK,EQ,333.81,334.84,332.36,333.38,333.38,320.71,306232,102136538.19,10-SEP-2024,1708,INE59966401011
COASTBANK,EQ,334.65,337.72,331.22,334.3,334.3,333.38,1667534,557645603.39,11-SEP-2024,9271,INE59966401011
COASTBANK,EQ,333.13,334.23,331.92,333.02,333.02,334.3,292894,97550299.33,12-SEP-2024,1634,INE59966401011
COASTBANK,EQ,326.99,327.66,325.95,326.61,326.61,333.02,436045,142473343.3,13-SEP-2024,2429,INE59966401011
COASTBANK,EQ,324.67,329.69,320.97,325.97,325.97,326.61,327621,106654832.41,16-SEP-2024,1827,INE59966401011
COASTBANK,EQ,330.06,332.3,325.62,327.84,327.84,325.97,190142,62478125.97,17-SEP-2024,1063,INE59966401011
COASTBANK,EQ,320.12,324.29,317.77,321.92,321.92,327.84,319874,102784046.17,18-SEP-2024,1784,INE59966401011
COASTBANK,EQ,313.29,319.32,307.64,313.67,313.67,321.92,276294,86630141.74,19-SEP-2024,1541,INE59966401011
COASTBANK,EQ,301.74,305.66,298.07,301.98,301.98,313.67,300619,90757878.16,20-SEP-2024,1677,INE59966401011
COASTBANK,EQ,314.12,318.0,309.01,312.88,312.88,301.98,468877,146897601.18,23-SEP-2024,2611,INE59966401011
COASTBANK,EQ,304.58,305.96,302.99,304.37,304.37,312.88,178312,54285305.28,24-SEP-2024,997,INE59966401011
COASTBANK,EQ,313.3,318.5,306.65,311.83,311.83,304.37,434652,135753410.32,25-SEP-2024,2421,INE59966401011
COASTBANK,EQ,313.38,316.23,311.5,314.34,314.34,311.83,335256,105278206.64,26-SEP-2024,1869,INE59966401011
COASTBANK,EQ,298.33,302.16,295.13,298.95,298.95,314.34,217590,65004287.2,27-SEP-2024,1215,INE59966401011
COASTBANK,EQ,294.63,301.06,290.33,296.72,296.72,298.95,222975,66008775.75,30-SEP-2024,1245,INE59966401011
COASTBANK,EQ,290.57,295.14,285.94,290.51,290.51,296.72,459952,133629854.56,01-OCT-2024,2562,INE59966401011
COASTBANK,EQ,291.36,294.79,290.36,293.78,293.78,290.51,448126,131290461.73,02-OCT-2024,2496,INE59966401011
COASTBANK,EQ,283.01,291.44,275.05,283.47,283.47,293.78,313309,88766705.88,03-OCT-2024,1747,INE59966401011
COASTBANK,EQ,286.0,287.63,284.17,285.8,285.8,283.47,312842,89431099.73,04-OCT-2024,1745,INE59966401011
COASTBANK,EQ,280.01,280.78,278.47,279.24,279.24,285.8,289718,80975215.27,07-OCT-2024,1616,INE59966401011
COASTBANK,EQ,278.07,283.05,274.67,279.63,279.63,279.24,257423,71851049.68,08-OCT-2024,1437,INE59966401011
COASTBANK,EQ,290.05,292.87,284.99,287.79,287.79,279.63,200850,57955267.5,09-OCT-2024,1122,INE59966401011
COASTBANK,EQ,285.19,290.16,281.44,286.4,286.4,287.79,325820,93184520.0,10-OCT-2024,1817,INE59966401011
COASTBANK,EQ,287.79,289.51,285.86,287.58,287.58,286.4,432186,124318302.9,11-OCT-2024,2408,INE59966401011
COASTBANK,EQ,293.74,295.15,292.38,293.79,293.79,287.58,748274,219822947.23,14-OCT-2024,4164,INE59966401011
COASTBANK,EQ,284.99,287.98,281.79,284.77,284.77,293.79,495987,141280243.66,15-OCT-2024,2762,INE59966401011
COASTBANK,EQ,277.11,279.22,276.48,278.58,278.58,284.77,448599,124752391.24,16-OCT-2024,2499,INE59966401011
COASTBANK,EQ,283.68,285.21,281.15,282.67,282.67,278.58,259777,73519488.77,17-OCT-2024,1450,INE59966401011
COASTBANK,EQ,278.55,282.2,274.51,278.16,278.16,282.67,250685,69763128.65,18-OCT-2024,1399,INE59966401011
COASTBANK,EQ,281.37,286.15,278.41,283.17,283.17,278.16,711191,200965982.14,21-OCT-2024,3958,INE59966401011
COASTBANK,EQ,277.32,280.06,272.53,275.25,275.25,283.17,432050,119222757.33,22-OCT-2024,2407,INE59966401011
COASTBANK,EQ,274.86,276.36,272.85,274.35,274.35,275.25,426224,117007012.48,23-OCT-2024,2374,INE59966401011
COASTBANK,EQ,272.51,278.44,269.05,274.94,274.94,274.35,715308,196096919.48,24-OCT-2024,3980,INE59966401011
COASTBANK,EQ,283.51,285.72,280.71,282.92,282.92,274.94,250114,70811441.97,25-OCT-2024,1396,INE59966401011
COASTBANK,EQ,277.13,278.23,273.22,274.32,274.32,282.92,149448,41136558.32,28-OCT-2024,837,INE59966401011
COASTBANK,EQ,280.45,281.54,278.73,279.82,279.82,274.32,413316,115740879.48,29-OCT-2024,2303,INE59966401011
COASTBANK,EQ,266.6,271.32,264.14,268.84,268.84,279.82,233591,62625747.1,30-OCT-2024,1304,INE59966401011
COASTBANK,EQ,263.33,267.36,259.69,263.72,263.72,268.84,209354,55183620.86,31-OCT-2024,1170,INE59966401011
COASTBANK,EQ,262.88,264.23,262.25,263.61,263.61,263.72,689380,181557414.73,01-NOV-2024,3836,INE59966401011
COASTBANK,EQ,270.55,273.39,267.76,270.6,270.6,263.61,632521,171149640.58,04-NOV-2024,3521,INE59966401011
COASTBANK,EQ,262.94,263.72,262.36,263.14,263.14,270.6,231143,60807559.49,05-NOV-2024,1291,INE59966401011
COASTBANK,EQ,254.78,261.7,246.85,253.74,253.74,263.14,653205,165977213.15,06-NOV-2024,3635,INE59966401011
COASTBANK,EQ,255.58,259.48,251.02,254.91,254.91,253.74,359487,91718314.89,07-NOV-2024,2004,INE59966401011
COASTBANK,EQ,260.15,266.42,255.62,261.86,261.86,254.91,643049,168028703.7,08-NOV-2024,3579,INE59966401011
COASTBANK,EQ,265.66,266.32,263.55,264.21,264.21,261.86,327834,86775474.24,11-NOV-2024,1828,INE59966401011
COASTBANK,EQ,266.03,266.63,265.23,265.83,265.83,264.21,103257,27455692.11,12-NOV-2024,580,INE59966401011
COASTBANK,EQ,271.92,273.02,270.89,271.99,271.99,265.83,503155,136841388.17,13-NOV-2024,2802,INE59966401011
COASTBANK,EQ,272.93,275.11,271.15,273.33,273.33,271.99,232522,63524235.33,14-NOV-2024,1298,INE59966401011
COASTBANK,EQ,265.48,268.26,263.69,266.46,266.46,273.33,411470,109507254.23,15-NOV-2024,2292,INE59966401011
COASTBANK,EQ,255.91,258.77,253.42,256.27,256.27,266.46,239071,61238833.55,18-NOV-2024,1335,INE59966401011
COASTBANK,EQ,255.95,264.49,249.48,257.97,257.97,256.27,347303,89365692.61,19-NOV-2024,1936,INE59966401011
COASTBANK,EQ,270.82,273.63,266.44,269.23,269.23,257.97,718670,193873210.33,20-NOV-2024,3999,INE59966401011
COASTBANK,EQ,268.19,272.09,264.76,268.66,268.66,269.23,661765,177686108.38,21-NOV-2024,3683,INE59966401011
COASTBANK,EQ,275.03,280.15,271.14,276.23,276.23,268.66,201902,55692647.68,22-NOV-2024,1128,INE59966401011
COASTBANK,EQ,272.62,273.95,269.76,271.08,271.08,276.23,230093,62492491.82,25-NOV-2024,1285,INE59966401011
COASTBANK,EQ,263.08,265.08,260.62,262.62,262.62,271.08,159787,41987762.61,26-NOV-2024,894,INE59966401011
COASTBANK,EQ,258.88,260.56,257.53,259.21,259.21,262.62,679930,176169863.0,27-NOV-2024,3784,INE59966401011
COASTBANK,EQ,263.07,264.58,260.88,262.38,262.38,259.21,521975,137077594.67,28-NOV-2024,2906,INE59966401011
COASTBANK,EQ,264.25,269.21,259.61,264.57,264.57,262.38,276707,73178855.58,29-NOV-2024,1544,INE59966401011
COASTBANK,EQ,268.78,270.88,266.96,269.06,269.06,264.57,342767,92192897.43,02-DEC-2024,1911,INE59966401011
COASTBANK,EQ,261.72,262.56,259.33,260.16,260.16,269.06,824498,214932886.97,03-DEC-2024,4587,INE59966401011
COASTBANK,EQ,262.32,264.18,260.8,262.65,262.65,260.16,462032,121303421.39,04-DEC-2024,2573,INE59966401011
COASTBANK,EQ,260.42,261.16,259.25,259.99,259.99,262.65,539023,140217849.73,05-DEC-2024,3001,INE59966401011
COASTBANK,EQ,254.88,255.42,254.14,254.67,254.67,259.99,552423,140726076.43,06-DEC-2024,3076,INE59966401011
COASTBANK,EQ,258.28,259.35,256.57,257.64,257.64,254.67,774329,199663313.75,09-DEC-2024,4308,INE59966401011
COASTBANK,EQ,265.72,269.77,263.17,267.2,267.2,257.64,266608,71107908.37,10-DEC-2024,1488,INE59966401011
COASTBANK,EQ,269.25,270.85,268.13,269.73,269.73,267.2,226415,61034691.55,11-DEC-2024,1264,INE59966401011
COASTBANK,EQ,274.81,277.43,273.49,276.1,276.1,269.73,192642,53106262.28,12-DEC-2024,1077,INE59966401011
COASTBANK,EQ,266.53,269.18,264.99,267.64,267.64,276.1,287948,76959861.96,13-DEC-2024,1606,INE59966401011
COASTBANK,EQ,271.47,272.32,270.37,271.22,271.22,267.64,154303,41862918.24,16-DEC-2024,864,INE59966401011
COASTBANK,EQ,260.63,264.64,257.31,261.31,261.31,271.22,361524,94389096.08,17-DEC-2024,2015,INE59966401011
COASTBANK,EQ,261.69,265.36,258.3,261.97,261.97,261.31,661984,173358163.31,18-DEC-2024,3684,INE59966401011
COASTBANK,EQ,259.43,264.23,255.65,260.44,260.44,261.97,504364,131188438.83,19-DEC-2024,2809,INE59966401011
COASTBANK,EQ,264.86,265.52,263.13,263.78,263.78,260.44,125229,33078405.49,20-DEC-2024,702,INE59966401011
COASTBANK,EQ,266.92,271.07,263.3,267.43,267.43,263.78,236637,63245182.2,23-DEC-2024,1321,INE59966401011
COASTBANK,EQ,270.04,273.5,267.55,271.0,271.0,267.43,529291,143270252.18,24-DEC-2024,2947,INE59966401011
COASTBANK,EQ,280.91,283.51,276.62,279.2,279.2,271.0,622465,174151182.82,25-DEC-2024,3465,INE59966401011
COASTBANK,EQ,280.75,284.71,278.84,282.79,282.79,279.2,293381,82766691.85,26-DEC-2024,1636,INE59966401011
COASTBANK,EQ,278.5,282.69,275.92,280.09,280.09,282.79,260001,72687612.9,27-DEC-2024,1451,INE59966401011
DECCANMOT,EQ,390.71,391.51,389.78,390.58,390.58,391.41,741791,289760873.06,01-JAN-2024,4128,INE81552801011
DECCANMOT,EQ,377.26,382.74,372.64,378.11,378.11,390.58,1319495,498544795.85,02-JAN-2024,7337,INE81552801011
DECCANMOT,EQ,373.09,383.11,364.69,374.68,374.68,378.11,326695,122236201.2,03-JAN-2024,1821,INE81552801011
DECCANMOT,EQ,369.93,374.19,368.06,372.31,372.31,374.68,582824,216530772.48,04-JAN-2024,3244,INE81552801011
DECCANMOT,EQ,381.42,387.43,377.13,383.12,383.12,372.31,427021,163361153.76,05-JAN-2024,2379,INE81552801011
DECCANMOT,EQ,396.74,401.96,390.46,395.67,395.67,383.12,306931,121553883.93,08-JAN-2024,1712,INE81552801011
DECCANMOT,EQ,390.89,402.41,382.72,394.17,394.17,395.67,252584,99290770.4,09-JAN-2024,1410,INE81552801011
DECCANMOT,EQ,396.07,399.65,389.89,393.44,393.44,394.17,213475,84178885.17,10-JAN-2024,1192,INE81552801011
DECCANMOT,EQ,414.03,419.41,407.62,412.98,412.98,393.44,961295,397338470.98,11-JAN-2024,5347,INE81552801011
DECCANMOT,EQ,430.77,435.18,423.26,427.64,427.64,412.98,407364,174634231.04,12-JAN-2024,2270,INE81552801011
DECCANMOT,EQ,431.9,434.11,427.46,429.66,429.66,427.64,932825,401497208.25,15-JAN-2024,5189,INE81552801011
DECCANMOT,EQ,432.86,437.47,429.18,433.77,433.77,429.66,619160,268389349.07,16-JAN-2024,3446,INE81552801011
DECCANMOT,EQ,439.83,444.99,433.95,439.11,439.11,433.77,681585,299454369.75,17-JAN-2024,3793,INE81552801011
DECCANMOT,EQ,439.17,446.25,437.73,444.79,444.79,439.11,520442,230515905.45,18-JAN-2024,2898,INE81552801011
DECCANMOT,EQ,435.42,446.34,426.0,436.9,436.9,444.79,501391,218813717.61,19-JAN-2024,2792,INE81552801011
DECCANMOT,EQ,439.4,445.71,432.74,439.04,439.04,436.9,166154,72968744.49,22-JAN-2024,930,INE81552801011
DECCANMOT,EQ,447.23,452.25,442.2,447.22,447.22,439.04,228752,102303231.95,23-JAN-2024,1277,INE81552801011
DECCANMOT,EQ,430.02,437.66,422.19,429.83,429.83,447.22,496702,213528878.45,24-JAN-2024,2766,INE81552801011
DECCANMOT,EQ,423.75,429.47,418.07,423.79,423.79,429.83,177455,75201288.38,25-JAN-2024,992,INE81552801011
DECCANMOT,EQ,423.67,430.08,415.86,422.24,422.24,423.79,286490,121106962.73,26-JAN-2024,1598,INE81552801011
DECCANMOT,EQ,425.02,426.98,421.84,423.79,423.79,422.24,637679,270505557.4,29-JAN-2024,3549,INE81552801011
DECCANMOT,EQ,423.68,426.39,420.08,422.78,422.78,423.79,466334,197298143.17,30-JAN-2024,2597,INE81552801011
DECCANMOT,EQ,411.74,421.06,404.02,413.31,413.31,422.78,355200,146625376.0,31-JAN-2024,1980,INE81552801011
DECCANMOT,EQ,413.82,418.94,411.8,416.91,416.91,413.31,644333,267967355.82,01-FEB-2024,3586,INE81552801011
DECCANMOT,EQ,418.16,422.58,414.15,418.55,418.55,416.91,232836,97424791.36,02-FEB-2024,1300,INE81552801011
DECCANMOT,EQ,394.0,396.49,390.95,393.44,393.44,418.55,295581,116348563.76,05-FEB-2024,1649,INE81552801011
DECCANMOT,EQ,384.76,390.49,379.65,385.36,385.36,393.44,327940,126311556.67,06-FEB-2024,1828,INE81552801011
DECCANMOT,EQ,390.1,393.96,387.77,391.62,391.62,385.36,763316,298545609.53,07-FEB-2024,4247,INE81552801011
DECCANMOT,EQ,398.57,401.29,394.45,397.16,397.16,391.62,304843,121215738.23,08-FEB-2024,1700,INE81552801011
DECCANMOT,EQ,400.29,407.37,392.68,399.75,399.75,397.16,314257,125681849.53,09-FEB-2024,1752,INE81552801011
DECCANMOT,EQ,388.14,391.14,385.97,388.97,388.97,399.75,990162,384869368.32,12-FEB-2024,5507,INE81552801011
DECCANMOT,EQ,381.86,387.27,376.7,382.1,382.1,388.97,611476,233598099.77,13-FEB-2024,3404,INE81552801011
DECCANMOT,EQ,386.45,393.77,377.58,384.86,384.86,382.1,203738,78521304.33,14-FEB-2024,1138,INE81552801011
DECCANMOT,EQ,381.9,386.61,376.13,380.83,380.83,384.86,466545,177842288.55,15-FEB-2024,2598,INE81552801011
DECCANMOT,EQ,381.12,383.49,378.74,381.11,381.11,380.83,291972,111274422.16,16-FEB-2024,1629,INE81552801011
DECCANMOT,EQ,375.07,377.89,372.69,375.5,375.5,381.11,1294405,485867860.8,19-FEB-2024,7198,INE81552801011
DECCANMOT,EQ,376.34,382.81,368.88,375.35,375.35,375.5,551518,207194282.24,20-FEB-2024,3070,INE81552801011
DECCANMOT,EQ,381.38,384.31,379.04,381.96,381.96,375.35,1320388,504084526.76,21-FEB-2024,7342,INE81552801011
DECCANMOT,EQ,399.37,407.42,390.68,398.71,398.71,381.96,393974,157170674.31,22-FEB-2024,2195,INE81552801011
DECCANMOT,EQ,386.04,390.98,380.47,385.4,385.4,398.71,304913,117579534.68,23-FEB-2024,1700,INE81552801011
DECCANMOT,EQ,404.46,413.85,398.53,407.87,407.87,385.4,556439,226331563.25,26-FEB-2024,3098,INE81552801011
DECCANMOT,EQ,402.84,408.75,397.05,402.95,402.95,407.87,559540,225447991.67,27-FEB-2024,3115,INE81552801011
DECCANMOT,EQ,431.32,433.41,427.39,429.47,429.47,402.95,1288381,554119784.29,28-FEB-2024,7164,INE81552801011
DECCANMOT,EQ,397.85,400.66,394.04,396.85,396.85,429.47,1583009,628744791.32,29-FEB-2024,8801,INE81552801011
DECCANMOT,EQ,415.64,418.32,413.23,415.91,415.91,396.85,1150653,478464530.46,01-MAR-2024,6399,INE81552801011
DECCANMOT,EQ,413.13,420.99,403.73,411.56,411.56,415.91,162788,67083849.55,04-MAR-2024,911,INE81552801011
DECCANMOT,EQ,391.0,393.29,387.38,389.67,389.67,411.56,243008,94800660.91,05-MAR-2024,1357,INE81552801011
DECCANMOT,EQ,378.78,387.25,370.97,379.43,379.43,389.67,813813,308611453.15,06-MAR-2024,4528,INE81552801011
DECCANMOT,EQ,384.75,390.65,379.65,385.55,385.55,379.43,200285,77166472.42,07-MAR-2024,1119,INE81552801011
DECCANMOT,EQ,384.89,389.83,379.51,384.44,384.44,385.55,530466,204013687.16,08-MAR-2024,2954,INE81552801011
DECCANMOT,EQ,383.38,384.87,382.01,383.51,383.51,384.44,493148,189104175.91,11-MAR-2024,2746,INE81552801011
DECCANMOT,EQ,388.49,395.64,380.81,387.95,387.95,383.51,426338,165475989.07,12-MAR-2024,2375,INE81552801011
DECCANMOT,EQ,379.37,385.53,373.7,379.85,379.85,387.95,245047,93042712.25,13-MAR-2024,1368,INE81552801011
DECCANMOT,EQ,385.5,388.92,380.7,384.11,384.11,379.85,1530763,588695732.0,14-MAR-2024,8511,INE81552801011
DECCANMOT,EQ,383.3,387.4,379.95,384.05,384.05,384.11,825020,316642676.0,15-MAR-2024,4590,INE81552801011
DECCANMOT,EQ,394.28,398.1,389.16,392.97,392.97,384.05,440678,173367131.98,18-MAR-2024,2455,INE81552801011
DECCANMOT,EQ,394.37,397.18,391.89,394.7,394.7,392.97,1058820,417799783.8,19-MAR-2024,5889,INE81552801011
DECCANMOT,EQ,406.89,411.12,402.85,407.07,407.07,394.7,586648,238773557.97,20-MAR-2024,3266,INE81552801011
DECCANMOT,EQ,403.45,405.61,401.44,403.6,403.6,407.07,1033827,417200885.85,21-MAR-2024,5750,INE81552801011
DECCANMOT,EQ,435.39,438.52,431.85,434.98,434.98,403.6,478841,208351699.78,22-MAR-2024,2667,INE81552801011
DECCANMOT,EQ,453.65,455.45,448.98,450.76,450.76,434.98,512702,231602874.46,25-MAR-2024,2855,INE81552801011
DECCANMOT,EQ,441.19,445.1,438.13,442.03,442.03,450.76,908775,401454385.5,26-MAR-2024,5055,INE81552801011
DECCANMOT,EQ,428.08,433.45,422.05,427.4,427.4,442.03,334499,143042922.37,27-MAR-2024,1865,INE81552801011
DECCANMOT,EQ,428.44,439.35,418.93,429.8,429.8,427.4,565976,243007455.36,28-MAR-2024,3151,INE81552801011
DECCANMOT,EQ,431.35,434.1,429.96,432.7,432.7,429.8,513257,221857049.11,29-MAR-2024,2858,INE81552801011
DECCANMOT,EQ,423.64,425.63,422.73,424.71,424.71,432.7,470833,199801122.44,01-APR-2024,2622,INE81552801011
DECCANMOT,EQ,430.13,432.71,425.95,428.52,428.52,424.71,499210,214191042.6,02-APR-2024,2780,INE81552801011
DECCANMOT,EQ,453.3,460.5,443.71,450.88,450.88,428.52,771946,348685435.05,03-APR-2024,4295,INE81552801011
DECCANMOT,EQ,452.05,461.06,441.54,450.51,450.51,450.88,320426,144523874.95,04-APR-2024,1787,INE81552801011
DECCANMOT,EQ,459.98,462.74,456.27,459.02,459.02,450.51,327891,150614544.91,05-APR-2024,1828,INE81552801011
DECCANMOT,EQ,474.94,481.0,469.14,475.2,475.2,459.02,399849,189973591.22,08-APR-2024,2228,INE81552801011
DECCANMOT,EQ,468.09,469.86,466.17,467.95,467.95,475.2,384473,179930800.85,09-APR-2024,2142,INE81552801011
DECCANMOT,EQ,480.79,483.92,478.63,481.76,481.76,467.95,310144,149314693.55,10-APR-2024,1730,INE81552801011
DECCANMOT,EQ,471.15,473.75,465.98,468.57,468.57,481.76,187189,87872756.23,11-APR-2024,1046,INE81552801011
DECCANMOT,EQ,473.28,475.11,470.3,472.13,472.13,468.57,267281,126293836.25,12-APR-2024,1491,INE81552801011
DECCANMOT,EQ,476.64,485.28,468.35,476.98,476.98,472.13,271935,129677643.45,15-APR-2024,1517,INE81552801011
DECCANMOT,EQ,468.94,474.98,463.61,469.63,469.63,476.98,725902,340743238.15,16-APR-2024,4039,INE81552801011
DECCANMOT,EQ,490.24,492.23,487.17,489.16,489.16,469.63,658108,322157028.16,17-APR-2024,3663,INE81552801011
DECCANMOT,EQ,494.47,505.59,482.8,493.91,493.91,489.16,780925,385855042.5,18-APR-2024,4345,INE81552801011
DECCANMOT,EQ,500.67,507.59,494.03,500.94,500.94,493.91,473132,236969739.31,19-APR-2024,2635,INE81552801011
DECCANMOT,EQ,506.72,514.74,500.63,508.63,508.63,500.94,652563,331502004.0,22-APR-2024,3632,INE81552801011
